"","ANO","MES","COMPETEN","regiao","uf_sigla","cod_regsaud","regiao_saude_pad","CBO_recod","categoria_profissional","HORAS","FTE40"
"272","2023","07","202307","Região Norte","AM","13004","MEDIO AMAZONAS","2235","Enfermeiros","3750","93"
"273","2023","03","202303","Região Sudeste","MG","31040","RESPLENDOR","2235","Enfermeiros","2706","67"
"274","2023","03","202303","Região Sudeste","MG","31042","CARANGOLA","225","Médicos","2596","64"
"275","2023","06","202306","Região Sudeste","MG","31094","ALMENARA/JACINTO","225","Médicos","3381","84"
"276","2023","02","202302","Região Nordeste","PB","25007","7ª REGIAO","225","Médicos","3226","80"
"277","2023","12","202312","Região Sul","PR","41019","19ª RS JACAREZINHO","2235","Enfermeiros","5365","134"
"278","2023","12","202312","Região Sul","PR","41021","21ª RS TELEMACO BORBA","225","Médicos","4763","119"
"279","2023","06","202306","Região Norte","AP","16002","AREA NORTE","225","Médicos","834","20"
"280","2023","04","202304","Região Nordeste","BA","29003","BRUMADO","225","Médicos","6940","173"
"281","2023","10","202310","Região Nordeste","CE","23020","20ª REGIAO CRATO","2235","Enfermeiros","6060","151"
"282","2023","07","202307","Região Sudeste","ES","32002","METROPOLITANA","2235","Enfermeiros","33497","837"
"283","2023","11","202311","Região Sudeste","MG","31018","CONTAGEM","2235","Enfermeiros","10140","253"
"284","2023","11","202311","Região Sudeste","MG","31050","CORACAO DE JESUS","2235","Enfermeiros","1900","47"
"285","2023","02","202302","Região Centro-Oeste","MT","51007","MEDIO NORTE MATOGROSSENSE","225","Médicos","4190","104"
"286","2023","12","202312","Região Centro-Oeste","MT","51005","GARCAS ARAGUAIA","2235","Enfermeiros","3830","95"
"287","2023","07","202307","Região Nordeste","PE","26009","PETROLINA","2235","Enfermeiros","8188","204"
"288","2023","02","202302","Região Sudeste","RJ","33002","BAIXADA LITORANEA","225","Médicos","9650","241"
"289","2023","02","202302","Região Sudeste","RJ","33009","SERRANA","225","Médicos","11671","291"
"290","2023","06","202306","Região Sudeste","RJ","33007","NOROESTE","225","Médicos","7155","178"
"291","2023","04","202304","Região Nordeste","RN","24006","6ª REGIAO DE SAUDE - PAU DOS FERROS","225","Médicos","5075","126"
"292","2023","01","202301","Região Sudeste","SP","35112","ALTA SOROCABANA","225","Médicos","7038","175"
"293","2023","01","202301","Região Sudeste","SP","35051","NORTE - BARRETOS","225","Médicos","6247","156"
"294","2023","02","202302","Região Sudeste","MG","31079","CONSELHEIRO LAFAIETE","225","Médicos","3535","88"
"295","2023","07","202307","Região Sudeste","MG","31052","JANAUBA/MONTE AZUL","2235","Enfermeiros","7624","190"
"296","2023","01","202301","Região Sul","PR","41009","9ª RS FOZ DO IGUACU","2235","Enfermeiros","7426","185"
"297","2023","11","202311","Região Sul","PR","41019","19ª RS JACAREZINHO","2235","Enfermeiros","5465","136"
"298","2023","11","202311","Região Sul","PR","41009","9ª RS FOZ DO IGUACU","2235","Enfermeiros","7348","183"
"299","2023","09","202309","Região Centro-Oeste","GO","52005","ESTRADA DE FERRO","2235","Enfermeiros","4491","112"
"300","2023","06","202306","Região Nordeste","PB","25005","5ª REGIAO","225","Médicos","2502","62"
"301","2023","01","202301","Região Centro-Oeste","GO","52001","CENTRAL","225","Médicos","23524","588"
"302","2023","06","202306","Região Centro-Oeste","GO","52016","SUDOESTE II","225","Médicos","4680","117"
"303","2023","02","202302","Região Sul","SC","42007","GRANDE FLORIANOPOLIS","225","Médicos","30216","755"
"304","2023","06","202306","Região Sul","SC","42005","FOZ DO RIO ITAJAI","225","Médicos","20063","501"
"305","2023","06","202306","Região Sul","SC","42012","PLANALTO NORTE","225","Médicos","8190","204"
"306","2023","09","202309","Região Norte","TO","17006","CAPIM DOURADO","225","Médicos","7202","180"
"307","2023","03","202303","Região Nordeste","AL","27010","10ª REGIAO DE SAUDE","2235","Enfermeiros","3058","76"
"308","2023","10","202310","Região Sudeste","MG","31085","TAIOBEIRAS","2235","Enfermeiros","4472","111"
"309","2023","10","202310","Região Nordeste","PI","22002","CHAPADA DAS MANGABEIRAS","225","Médicos","4601","115"
"310","2023","05","202305","Região Sudeste","SP","35113","ALTO CAPIVARI","225","Médicos","1215","30"
"311","2023","06","202306","Região Nordeste","MA","21019","ZE DOCA","2235","Enfermeiros","6686","167"
"312","2023","06","202306","Região Nordeste","MA","21013","ROSARIO","2235","Enfermeiros","6758","168"
"313","2023","11","202311","Região Sudeste","SP","35153","JALES","225","Médicos","2681","67"
"314","2023","11","202311","Região Sudeste","SP","35132","AQUIFERO GUARANI","2235","Enfermeiros","8711","217"
"315","2023","05","202305","Região Norte","AM","13001","MANAUS, ENTORNO E ALTO RIO NEGRO","225","Médicos","22445","561"
"316","2023","10","202310","Região Nordeste","BA","29019","RIBEIRA DO POMBAL","2235","Enfermeiros","6256","156"
"317","2023","08","202308","Região Sudeste","MG","31070","ARAXA","2235","Enfermeiros","3741","93"
"318","2023","08","202308","Região Sudeste","MG","31083","BOCAIUVA","225","Médicos","1641","41"
"319","2023","06","202306","Região Nordeste","PE","26010","RECIFE","2235","Enfermeiros","49706","1242"
"320","2023","06","202306","Região Sul","RS","43009","REGIAO 09","225","Médicos","8815","220"
"321","2023","06","202306","Região Sul","RS","43027","REGIAO 27","225","Médicos","2848","71"
"322","2023","04","202304","Região Sudeste","MG","31022","OURO PRETO","225","Médicos","5950","148"
"323","2023","05","202305","Região Sudeste","MG","31011","TRES PONTAS","225","Médicos","2630","65"
"324","2023","05","202305","Região Sudeste","MG","31091","CASSIA","225","Médicos","1331","33"
"325","2023","05","202305","Região Sudeste","MG","31052","JANAUBA/MONTE AZUL","225","Médicos","6688","167"
"326","2023","05","202305","Região Sudeste","MG","31057","PATOS DE MINAS","225","Médicos","4838","120"
"327","2023","05","202305","Região Sudeste","MG","31022","OURO PRETO","2235","Enfermeiros","3683","92"
"328","2023","09","202309","Região Nordeste","PE","26002","ARCOVERDE","2235","Enfermeiros","7490","187"
"329","2023","12","202312","Região Nordeste","RN","24007","7ª REGIAO DE SAUDE - METROPOLITANA","225","Médicos","18810","470"
"330","2023","09","202309","Região Sul","SC","42001","EXTREMO OESTE","2235","Enfermeiros","5676","141"
"331","2023","03","202303","Região Sudeste","SP","35114","EXTREMO OESTE PAULISTA","2235","Enfermeiros","2074","51"
"332","2023","06","202306","Região Norte","TO","17004","CERRADO TOCANTINS ARAGUAIA","2235","Enfermeiros","4954","123"
"333","2023","09","202309","Região Sul","PR","41020","20ª RS TOLEDO","2235","Enfermeiros","8260","206"
"334","2023","09","202309","Região Nordeste","CE","23008","8ª REGIAO QUIXADA","225","Médicos","5506","137"
"335","2023","02","202302","Região Nordeste","MA","21019","ZE DOCA","225","Médicos","5592","139"
"336","2023","10","202310","Região Sul","PR","41011","11ª RS CAMPO MOURAO","2235","Enfermeiros","8085","202"
"337","2023","12","202312","Região Sul","RS","43018","REGIAO 18","2235","Enfermeiros","2994","74"
"338","2023","08","202308","Região Sudeste","SP","35174","VALE DO PARAIBA/REGIAO SERRANA","225","Médicos","9615","240"
"339","2023","08","202308","Região Sudeste","SP","35033","NORTE DO DRS III","225","Médicos","3217","80"
"340","2023","05","202305","Região Nordeste","BA","29020","SALVADOR","225","Médicos","36153","903"
"341","2023","02","202302","Região Centro-Oeste","GO","52012","RIO VERMELHO","2235","Enfermeiros","3552","88"
"342","2023","08","202308","Região Centro-Oeste","GO","52012","RIO VERMELHO","225","Médicos","3718","92"
"343","2023","10","202310","Região Centro-Oeste","GO","52012","RIO VERMELHO","225","Médicos","3688","92"
"344","2023","08","202308","Região Centro-Oeste","MT","51006","MEDIO ARAGUAIA","2235","Enfermeiros","3918","97"
"345","2023","08","202308","Região Norte","PA","15014","MARAJO II","225","Médicos","3130","78"
"346","2023","05","202305","Região Sul","PR","41014","14ª RS PARANAVAI","225","Médicos","7818","195"
"347","2023","11","202311","Região Nordeste","BA","29001","ALAGOINHAS","225","Médicos","8186","204"
"348","2023","11","202311","Região Nordeste","BA","29010","IRECE","225","Médicos","6619","165"
"349","2023","03","202303","Região Nordeste","CE","23001","1ª REGIAO FORTALEZA","2235","Enfermeiros","29871","746"
"350","2023","10","202310","Região Norte","PA","15007","METROPOLITANA II","225","Médicos","5064","126"
"351","2023","12","202312","Região Nordeste","PE","26009","PETROLINA","225","Médicos","9022","225"
"352","2023","09","202309","Região Sudeste","SP","35101","ARARAS","225","Médicos","4738","118"
"353","2023","09","202309","Região Sudeste","SP","35065","LINS","2235","Enfermeiros","3416","85"
"354","2023","03","202303","Região Sudeste","MG","31028","BOM DESPACHO","225","Médicos","2060","51"
"355","2023","02","202302","Região Sudeste","SP","35113","ALTO CAPIVARI","225","Médicos","1245","31"
"356","2023","11","202311","Região Sudeste","MG","31008","SAO LOURENCO","225","Médicos","5804","145"
"357","2023","11","202311","Região Sudeste","MG","31012","VARGINHA","225","Médicos","4139","103"
"358","2023","02","202302","Região Norte","PA","15011","TOCANTINS","225","Médicos","7083","177"
"359","2023","02","202302","Região Nordeste","PI","22011","VALE DOS RIOS PIAUI E ITAUEIRAS","225","Médicos","4362","109"
"360","2023","01","202301","Região Nordeste","BA","29005","CRUZ DAS ALMAS","225","Médicos","4234","105"
"361","2023","07","202307","Região Nordeste","MA","21015","SAO JOAO DOS PATOS","225","Médicos","4729","118"
"362","2023","02","202302","Região Sudeste","MG","31051","FRANCISCO SA","2235","Enfermeiros","2022","50"
"363","2023","02","202302","Região Sudeste","MG","31048","UBA","225","Médicos","6037","150"
"364","2023","02","202302","Região Sudeste","MG","31067","PADRE PARAISO","225","Médicos","1185","29"
"365","2023","07","202307","Região Sudeste","MG","31075","UBERLANDIA / ARAGUARI","225","Médicos","14966","374"
"366","2023","07","202307","Região Sudeste","MG","31016","BELO HORIZONTE/ NOVA LIMA/ CAETE","2235","Enfermeiros","49283","1232"
"367","2023","07","202307","Região Sudeste","MG","31052","JANAUBA/MONTE AZUL","225","Médicos","6822","170"
"368","2023","09","202309","Região Nordeste","BA","29015","JEQUIE","2235","Enfermeiros","10435","260"
"369","2023","09","202309","Região Sudeste","MG","31018","CONTAGEM","225","Médicos","12257","306"
"370","2023","03","202303","Região Nordeste","AL","27003","3ª REGIAO DE SAUDE","2235","Enfermeiros","4948","123"
"371","2023","10","202310","Região Sudeste","MG","31035","CORONEL FABRICIANO/TIMOTEO","225","Médicos","4057","101"
"372","2023","10","202310","Região Sudeste","MG","31002","GUAXUPE","2235","Enfermeiros","2704","67"
"373","2023","10","202310","Região Sudeste","MG","31021","ITABIRA","2235","Enfermeiros","5025","125"
"374","2023","10","202310","Região Sudeste","MG","31096","ITAMBACURI","2235","Enfermeiros","2007","50"
"375","2023","10","202310","Região Sudeste","MG","31025","VESPASIANO","2235","Enfermeiros","5570","139"
"376","2023","01","202301","Região Norte","PA","15006","METROPOLITANA I","225","Médicos","20617","515"
"377","2023","06","202306","Região Nordeste","BA","29018","PORTO SEGURO","2235","Enfermeiros","6740","168"
"378","2023","06","202306","Região Nordeste","MA","21006","CHAPADINHA","2235","Enfermeiros","7311","182"
"379","2023","11","202311","Região Centro-Oeste","MT","51007","MEDIO NORTE MATOGROSSENSE","225","Médicos","3771","94"
"380","2023","02","202302","Região Sul","RS","43014","REGIAO 14","225","Médicos","4171","104"
"381","2023","02","202302","Região Sul","RS","43011","REGIAO 11","225","Médicos","5928","148"
"382","2023","05","202305","Região Sul","SC","42009","ALTO VALE DO RIO DO PEIXE","225","Médicos","6164","154"
"383","2023","04","202304","Região Nordeste","SE","28004","LAGARTO","225","Médicos","4328","108"
"384","2023","11","202311","Região Sudeste","SP","35083","ALTA MOGIANA","2235","Enfermeiros","2383","59"
"385","2023","11","202311","Região Sudeste","SP","35014","ROTA DOS BANDEIRANTES","225","Médicos","23576","589"
"386","2023","12","202312","Região Sudeste","SP","35092","ASSIS","2235","Enfermeiros","4943","123"
"387","2023","05","202305","Região Norte","AM","13006","REGIONAL PURUS","225","Médicos","2438","60"
"388","2023","01","202301","Região Sudeste","MG","31020","GUANHAES","2235","Enfermeiros","2305","57"
"389","2023","12","202312","Região Sudeste","MG","31059","MANHUACU","225","Médicos","8874","221"
"390","2023","12","202312","Região Sudeste","MG","31088","OLIVEIRA/SANTO ANTONIO DO AMPARO","2235","Enfermeiros","1730","43"
"391","2023","07","202307","Região Sudeste","SP","35073","JUNDIAI","2235","Enfermeiros","9586","239"
"392","2023","04","202304","Região Sudeste","MG","31023","JOAO MONLEVADE","2235","Enfermeiros","2390","59"
"393","2023","05","202305","Região Sudeste","MG","31041","ALEM  PARAIBA","2235","Enfermeiros","1354","33"
"394","2023","05","202305","Região Sudeste","MG","31075","UBERLANDIA / ARAGUARI","225","Médicos","15488","387"
"395","2023","09","202309","Região Sul","RS","43028","REGIAO 28","225","Médicos","7539","188"
"396","2023","03","202303","Região Sudeste","SP","35115","PONTAL DO PARANAPANEMA","2235","Enfermeiros","2014","50"
"397","2023","02","202302","Região Norte","RO","11001","VALE DO JAMARI","225","Médicos","2930","73"
"398","2023","07","202307","Região Nordeste","CE","23010","10ª REGIAO LIMOEIRO DO NORTE","225","Médicos","4188","104"
"399","2023","06","202306","Região Centro-Oeste","MT","51009","NORTE ARAGUAIA KARAJA","225","Médicos","804","20"
"400","2023","08","202308","Região Sudeste","SP","35072","REGIAO METROPOLITANA DE CAMPINAS","225","Médicos","45561","1139"
"401","2023","08","202308","Região Sudeste","SP","35065","LINS","2235","Enfermeiros","3405","85"
"402","2023","04","202304","Região Sudeste","SP","35131","HORIZONTE VERDE","225","Médicos","7993","199"
"403","2023","05","202305","Região Nordeste","BA","29019","RIBEIRA DO POMBAL","2235","Enfermeiros","6160","154"
"404","2023","08","202308","Região Centro-Oeste","GO","52003","ENTORNO NORTE","225","Médicos","4566","114"
"405","2023","04","202304","Região Nordeste","PE","26005","GOIANA","2235","Enfermeiros","5562","139"
"406","2023","04","202304","Região Sul","RS","43007","REGIAO 07","225","Médicos","13064","326"
"407","2023","08","202308","Região Sul","SC","42003","XANXERE","225","Médicos","5134","128"
"408","2023","02","202302","Região Nordeste","AL","27005","5ª REGIAO DE SAUDE","225","Médicos","4012","100"
"409","2023","08","202308","Região Nordeste","PB","25008","8ª REGIAO","225","Médicos","2061","51"
"410","2023","10","202310","Região Sudeste","SP","35142","MANTIQUEIRA","2235","Enfermeiros","4136","103"
"411","2023","10","202310","Região Sudeste","SP","35157","VOTUPORANGA","225","Médicos","5721","143"
"412","2023","07","202307","Região Sudeste","RJ","33009","SERRANA","2235","Enfermeiros","12243","306"
"413","2023","07","202307","Região Sudeste","RJ","33008","NORTE","225","Médicos","14315","357"
"414","2023","01","202301","Região Sul","RS","43019","REGIAO 19","225","Médicos","2962","74"
"415","2023","09","202309","Região Sudeste","SP","35133","VALE DAS CACHOEIRAS","225","Médicos","4217","105"
"416","2023","09","202309","Região Sudeste","SP","35095","TUPA","2235","Enfermeiros","2394","59"
"417","2023","06","202306","Região Sudeste","MG","31045","MURIAE","225","Médicos","3864","96"
"418","2023","06","202306","Região Sudeste","MG","31011","TRES PONTAS","225","Médicos","2660","66"
"419","2023","06","202306","Região Sudeste","MG","31091","CASSIA","2235","Enfermeiros","1104","27"
"420","2023","12","202312","Região Sul","PR","41013","13ª RS CIANORTE","225","Médicos","3015","75"
"421","2023","12","202312","Região Centro-Oeste","MT","51001","ALTO TAPAJOS","225","Médicos","1674","41"
"422","2023","01","202301","Região Nordeste","BA","29001","ALAGOINHAS","225","Médicos","7403","185"
"423","2023","01","202301","Região Nordeste","BA","29018","PORTO SEGURO","2235","Enfermeiros","6768","169"
"424","2023","12","202312","Região Nordeste","CE","23019","19ª REGIAO BREJO SANTO","2235","Enfermeiros","5702","142"
