"","ano","mes","competen","regiao","uf_sigla","cod_regsaud","regiao_saude_pad","cbo_recod","categoria_profissional","horas","fte40"
"286",2018,1,"201801","Região Sudeste","MG","31072","UBERABA","225","Médicos","5498",137
"287",2019,1,"201901","Região Sudeste","MG","31007","POUSO ALEGRE","225","Médicos","9796",244
"288",2019,1,"201901","Região Sudeste","MG","31078","CONGONHAS","225","Médicos","2266",56
"289",2019,8,"201908","Região Sudeste","MG","31045","MURIAE","225","Médicos","2978",74
"290",2018,1,"201801","Região Norte","PA","15004","LAGO DE TUCURUI","225","Médicos","3422",85
"291",2014,6,"201406","Região Sul","PR","41013","13ª RS CIANORTE","225","Médicos","2847",71
"292",2018,2,"201802","Região Nordeste","RN","24001","1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU","225","Médicos","8094",202
"293",2016,3,"201603","Região Sul","RS","43020","REGIAO 20","225","Médicos","3139",78
"294",2017,4,"201704","Região Sul","RS","43021","REGIAO 21","225","Médicos","11962",299
"295",2014,4,"201404","Região Sudeste","SP","35153","JALES","225","Médicos","2155",53
"296",2014,11,"201411","Região Sudeste","SP","35031","CENTRAL DO DRS III","225","Médicos","5111",127
"297",2015,6,"201506","Região Nordeste","BA","29022","SANTO ANTONIO DE JESUS","225","Médicos","6278",156
"298",2015,6,"201506","Região Nordeste","BA","29011","ITABERABA","225","Médicos","3712",92
"299",2015,3,"201503","Região Nordeste","CE","23003","3ª REGIAO MARACANAU","225","Médicos","7886",197
"300",2014,12,"201412","Região Nordeste","MA","21017","TIMON","225","Médicos","3741",93
"301",2015,10,"201510","Região Sudeste","MG","31037","IPATINGA","225","Médicos","5982",149
"302",2016,1,"201601","Região Nordeste","PB","25012","12ª REGIAO","225","Médicos","3332",83
"303",2018,4,"201804","Região Norte","RO","11003","CENTRAL","225","Médicos","5766",144
"304",2017,10,"201710","Região Norte","RR","14002","SUL","225","Médicos","1606",40
"305",2018,6,"201806","Região Sul","RS","43020","REGIAO 20","225","Médicos","3661",91
"306",2014,4,"201404","Região Sul","SC","42004","ALTO VALE DO ITAJAI","225","Médicos","5324",133
"307",2014,10,"201410","Região Sudeste","SP","35064","JAU","225","Médicos","4872",121
"308",2014,10,"201410","Região Sudeste","SP","35052","SUL - BARRETOS","225","Médicos","1951",48
"309",2017,1,"201701","Região Sudeste","SP","35112","ALTA SOROCABANA","225","Médicos","5550",138
"310",2017,9,"201709","Região Sudeste","SP","35063","POLO CUESTA","225","Médicos","5082",127
"311",2018,9,"201809","Região Sudeste","SP","35173","LITORAL NORTE","225","Médicos","6265",156
"312",2018,9,"201809","Região Sudeste","SP","35016","SAO PAULO","225","Médicos","131790",3294
"313",2019,10,"201910","Região Sudeste","SP","35034","CORACAO DO DRS III","225","Médicos","4518",112
"314",2017,4,"201704","Região Norte","AP","16002","AREA NORTE","225","Médicos","880",22
"315",2015,7,"201507","Região Nordeste","BA","29028","VITORIA DA CONQUISTA","225","Médicos","8739",218
"316",2017,9,"201709","Região Nordeste","BA","29011","ITABERABA","225","Médicos","3880",97
"317",2016,10,"201610","Região Nordeste","CE","23011","11ª REGIAO SOBRAL","225","Médicos","9802",245
"318",2016,11,"201611","Região Sudeste","MG","31015","SAO JOAO DEL REI","225","Médicos","4274",106
"319",2016,11,"201611","Região Sudeste","MG","31032","PARA DE MINAS","225","Médicos","2950",73
"320",2018,4,"201804","Região Sudeste","MG","31081","SANTA MARIA DO SUACUI","225","Médicos","890",22
"321",2015,9,"201509","Região Centro-Oeste","MS","50004","TRES LAGOAS","225","Médicos","4920",123
"322",2016,2,"201602","Região Centro-Oeste","MT","51009","NORTE ARAGUAIA KARAJA","225","Médicos","540",13
"323",2016,2,"201602","Região Centro-Oeste","MT","51014","TELES PIRES","225","Médicos","6222",155
"324",2019,2,"201902","Região Nordeste","PI","22003","COCAIS","225","Médicos","6959",173
"325",2014,5,"201405","Região Sul","PR","41004","4ª RS IRATI","225","Médicos","2207",55
"326",2018,7,"201807","Região Sul","PR","41018","18ª RS CORNELIO PROCOPIO","225","Médicos","3951",98
"327",2016,5,"201605","Região Nordeste","SE","28005","NOSSA SENHORA DA GLORIA","225","Médicos","2572",64
"328",2017,7,"201707","Região Sudeste","SP","35143","RIO PARDO","225","Médicos","3167",79
"329",2018,5,"201805","Região Norte","TO","17007","CANTAO","225","Médicos","2156",53
"330",2018,3,"201803","Região Norte","AP","16001","AREA CENTRAL","225","Médicos","7870",196
"331",2018,12,"201812","Região Nordeste","BA","29016","JUAZEIRO","225","Médicos","6772",169
"332",2018,5,"201805","Região Nordeste","CE","23008","8ª REGIAO QUIXADA","225","Médicos","4386",109
"333",2014,10,"201410","Região Centro-Oeste","GO","52018","SAO PATRICIO II","225","Médicos","2344",58
"334",2015,3,"201503","Região Sudeste","MG","31092","PASSOS","225","Médicos","2923",73
"335",2016,7,"201607","Região Sudeste","MG","31062","AGUAS FORMOSAS","225","Médicos","1147",28
"336",2017,7,"201707","Região Sudeste","MG","31072","UBERABA","225","Médicos","5346",133
"337",2019,2,"201902","Região Sudeste","MG","31036","GOVERNADOR VALADARES","225","Médicos","7054",176
"338",2019,7,"201907","Região Sudeste","MG","31045","MURIAE","225","Médicos","3063",76
"339",2019,8,"201908","Região Centro-Oeste","MT","51004","CENTRO NORTE","225","Médicos","1466",36
"340",2019,3,"201903","Região Norte","PA","15001","ARAGUAIA","225","Médicos","5676",141
"341",2015,2,"201502","Região Nordeste","PB","25013","13ª REGIAO","225","Médicos","1028",25
"342",2016,7,"201607","Região Nordeste","PB","25013","13ª REGIAO","225","Médicos","1004",25
"343",2019,5,"201905","Região Nordeste","PI","22007","TABULEIROS DO ALTO PARNAIBA","225","Médicos","940",23
"344",2019,5,"201905","Região Nordeste","PI","22008","VALE DO CANINDE","225","Médicos","1866",46
"345",2018,9,"201809","Região Sul","PR","41001","1ª RS PARANAGUA","225","Médicos","3925",98
"346",2018,2,"201802","Região Sudeste","RJ","33006","METROPOLITANA II","225","Médicos","27434",685
"347",2018,10,"201810","Região Norte","RO","11003","CENTRAL","225","Médicos","5359",133
"348",2015,3,"201503","Região Norte","RR","14002","SUL","225","Médicos","1520",38
"349",2014,4,"201404","Região Sul","RS","43006","REGIAO 06 - VALE DO PARANHANA E COSTA SERR","225","Médicos","2605",65
"350",2018,1,"201801","Região Nordeste","AL","27008","8ª REGIAO DE SAUDE","225","Médicos","2662",66
"351",2014,2,"201402","Região Nordeste","BA","29002","BARREIRAS","225","Médicos","5049",126
"352",2014,11,"201411","Região Nordeste","BA","29001","ALAGOINHAS","225","Médicos","6543",163
"353",2019,9,"201909","Região Nordeste","BA","29010","IRECE","225","Médicos","6180",154
"354",2015,7,"201507","Região Centro-Oeste","GO","52017","SUL","225","Médicos","2862",71
"355",2017,1,"201701","Região Centro-Oeste","GO","52012","RIO VERMELHO","225","Médicos","3141",78
"356",2018,2,"201802","Região Nordeste","MA","21001","ACAILANDIA","225","Médicos","2920",73
"357",2016,10,"201610","Região Sudeste","MG","31070","ARAXA","225","Médicos","2847",71
"358",2019,12,"201912","Região Nordeste","PE","26009","PETROLINA","225","Médicos","6624",165
"359",2014,10,"201410","Região Nordeste","PI","22003","COCAIS","225","Médicos","7609",190
"360",2016,10,"201610","Região Norte","RO","11004","MADEIRA-MAMORE","225","Médicos","6201",155
"361",2015,3,"201503","Região Sul","RS","43015","REGIAO 15","225","Médicos","4092",102
"362",2015,3,"201503","Região Sul","RS","43021","REGIAO 21","225","Médicos","11863",296
"363",2014,5,"201405","Região Sul","SC","42013","SERRA CATARINENSE","225","Médicos","4420",110
"364",2016,8,"201608","Região Sudeste","SP","35065","LINS","225","Médicos","2228",55
"365",2018,1,"201801","Região Sudeste","SP","35062","BAURU","225","Médicos","9046",226
"366",2017,12,"201712","Região Norte","TO","17008","AMOR PERFEITO","225","Médicos","1786",44
"367",2019,5,"201905","Região Norte","AC","12001","ALTO ACRE","225","Médicos","1040",26
"368",2014,2,"201402","Região Norte","AP","16001","AREA CENTRAL","225","Médicos","6372",159
"369",2014,4,"201404","Região Nordeste","CE","23005","5ª REGIAO CANINDE","225","Médicos","2724",68
"370",2017,12,"201712","Região Nordeste","CE","23009","9ª REGIAO RUSSAS","225","Médicos","3120",78
"371",2016,1,"201601","Região Sudeste","MG","31020","GUANHAES","225","Médicos","1540",38
"372",2016,3,"201603","Região Centro-Oeste","MT","51012","SUDOESTE MATOGROSSENSE","225","Médicos","1621",40
"373",2017,8,"201708","Região Sul","RS","43014","REGIAO 14","225","Médicos","3792",94
"374",2014,12,"201412","Região Sul","SC","42012","PLANALTO NORTE","225","Médicos","5902",147
"375",2014,5,"201405","Região Sudeste","SP","35104","RIO CLARO","225","Médicos","2745",68
"376",2014,5,"201405","Região Sudeste","SP","35022","LAGOS DO DRS II","225","Médicos","3737",93
"377",2014,5,"201405","Região Sudeste","SP","35032","CENTRO OESTE DO DRS III","225","Médicos","1994",49
"378",2017,2,"201702","Região Sudeste","SP","35154","FERNANDOPOLIS","225","Médicos","2500",62
"379",2018,10,"201810","Região Sudeste","SP","35071","BRAGANCA","225","Médicos","6244",156
"380",2017,1,"201701","Região Norte","TO","17007","CANTAO","225","Médicos","1938",48
"381",2018,3,"201803","Região Norte","TO","17007","CANTAO","225","Médicos","2172",54
"382",2015,11,"201511","Região Nordeste","MA","21004","BARRA DO CORDA","225","Médicos","2755",68
"383",2015,2,"201502","Região Sudeste","MG","31032","PARA DE MINAS","225","Médicos","3184",79
"384",2016,6,"201606","Região Sudeste","MG","31095","SERRO","225","Médicos","899",22
"385",2017,12,"201712","Região Sudeste","MG","31015","SAO JOAO DEL REI","225","Médicos","4554",113
"386",2017,12,"201712","Região Sudeste","MG","31078","CONGONHAS","225","Médicos","2176",54
"387",2015,8,"201508","Região Nordeste","PB","25002","2ª REGIAO","225","Médicos","5506",137
"388",2016,10,"201610","Região Nordeste","PB","25014","14ª REGIAO","225","Médicos","3271",81
"389",2014,11,"201411","Região Norte","RO","11004","MADEIRA-MAMORE","225","Médicos","6642",166
"390",2015,4,"201504","Região Sul","RS","43018","REGIAO 18","225","Médicos","2731",68
"391",2015,11,"201511","Região Sudeste","SP","35162","ITAPEVA","225","Médicos","3653",91
"392",2015,11,"201511","Região Sudeste","SP","35113","ALTO CAPIVARI","225","Médicos","1070",26
"393",2017,11,"201711","Região Sudeste","SP","35014","ROTA DOS BANDEIRANTES","225","Médicos","21188",529
"394",2019,5,"201905","Região Sudeste","SP","35083","ALTA MOGIANA","225","Médicos","2608",65
"395",2019,5,"201905","Região Sudeste","SP","35034","CORACAO DO DRS III","225","Médicos","4771",119
"396",2018,8,"201808","Região Norte","TO","17008","AMOR PERFEITO","225","Médicos","1834",45
"397",2018,3,"201803","Região Nordeste","BA","29026","TEIXEIRA DE FREITAS","225","Médicos","6615",165
"398",2014,1,"201401","Região Centro-Oeste","GO","52013","SAO PATRICIO I","225","Médicos","2735",68
"399",2017,6,"201706","Região Centro-Oeste","GO","52015","SUDOESTE I","225","Médicos","4479",111
"400",2017,6,"201706","Região Centro-Oeste","GO","52004","ENTORNO SUL","225","Médicos","7860",196
"401",2018,2,"201802","Região Centro-Oeste","GO","52015","SUDOESTE I","225","Médicos","4872",121
"402",2018,9,"201809","Região Nordeste","MA","21006","CHAPADINHA","225","Médicos","5492",137
"403",2017,2,"201702","Região Sudeste","MG","31013","BARBACENA","225","Médicos","4655",116
"404",2017,2,"201702","Região Sudeste","MG","31058","UNAI","225","Médicos","3502",87
"405",2017,2,"201702","Região Sudeste","MG","31057","PATOS DE MINAS","225","Médicos","4194",104
"406",2018,3,"201803","Região Centro-Oeste","MT","51006","MEDIO ARAGUAIA","225","Médicos","1847",46
"407",2018,3,"201803","Região Centro-Oeste","MT","51001","ALTO TAPAJOS","225","Médicos","1215",30
"408",2015,12,"201512","Região Sul","PR","41022","22ª RS IVAIPORA","225","Médicos","2555",63
"409",2014,6,"201406","Região Norte","RO","11003","CENTRAL","225","Médicos","5188",129
"410",2014,8,"201408","Região Sul","RS","43005","REGIAO 05","225","Médicos","3005",75
"411",2018,4,"201804","Região Sul","RS","43023","REGIAO 23","225","Médicos","6746",168
"412",2016,12,"201612","Região Sudeste","SP","35111","ALTA PAULISTA","225","Médicos","2764",69
"413",2018,8,"201808","Região Sudeste","SP","35095","TUPA","225","Médicos","1964",49
"414",2016,10,"201610","Região Norte","TO","17001","MEDIO NORTE ARAGUAIA","225","Médicos","3682",92
"415",2018,2,"201802","Região Nordeste","BA","29002","BARREIRAS","225","Médicos","6114",152
"416",2015,12,"201512","Região Nordeste","CE","23013","13ª REGIAO TIANGUA","225","Médicos","5484",137
"417",2019,4,"201904","Região Nordeste","CE","23001","1ª REGIAO FORTALEZA","225","Médicos","20717",517
"418",2015,9,"201509","Região Nordeste","MA","21016","SAO LUIS","225","Médicos","13369",334
"419",2015,9,"201509","Região Nordeste","MA","21019","ZE DOCA","225","Médicos","4925",123
"420",2014,4,"201404","Região Sudeste","MG","31060","PONTE NOVA","225","Médicos","5017",125
"421",2016,3,"201603","Região Sudeste","MG","31059","MANHUACU","225","Médicos","6674",166
"422",2019,3,"201903","Região Sudeste","MG","31089","CAMPO BELO","225","Médicos","1519",37
"423",2019,5,"201905","Região Sudeste","MG","31061","VICOSA","225","Médicos","2673",66
"424",2014,11,"201411","Região Centro-Oeste","MT","51007","MEDIO NORTE MATOGROSSENSE","225","Médicos","3252",81
"425",2016,10,"201610","Região Nordeste","PE","26007","OURICURI","225","Médicos","4928",123
"426",2017,3,"201703","Região Nordeste","RN","24005","5ª REGIAO DE SAUDE - SANTA CRUZ","225","Médicos","3660",91
"427",2014,6,"201406","Região Sul","RS","43008","REGIAO 08","225","Médicos","13354",333
"428",2018,2,"201802","Região Sul","RS","43013","REGIAO 13","225","Médicos","4552",113
"429",2018,2,"201802","Região Sul","RS","43015","REGIAO 15","225","Médicos","4326",108
"430",2018,2,"201802","Região Sul","RS","43016","REGIAO 16","225","Médicos","4906",122
"431",2019,6,"201906","Região Sul","RS","43010","REGIAO 10","225","Médicos","26443",661
"432",2016,11,"201611","Região Sul","SC","42014","EXTREMO SUL CATARINENSE","225","Médicos","3580",89
"433",2016,2,"201602","Região Nordeste","SE","28002","ESTANCIA","225","Médicos","3598",89
"434",2014,1,"201401","Região Sudeste","SP","35081","TRES COLINAS","225","Médicos","4229",105
"435",2017,10,"201710","Região Sudeste","SP","35152","SANTA FE DO SUL","225","Médicos","739",18
"436",2015,12,"201512","Região Nordeste","BA","29005","CRUZ DAS ALMAS","225","Médicos","3556",88
"437",2015,11,"201511","Região Centro-Oeste","GO","52005","ESTRADA DE FERRO","225","Médicos","4302",107
"438",2019,10,"201910","Região Centro-Oeste","GO","52008","NORTE","225","Médicos","2213",55
"439",2015,2,"201502","Região Nordeste","MA","21017","TIMON","225","Médicos","3361",84
"440",2018,6,"201806","Região Nordeste","MA","21002","BACABAL","225","Médicos","4286",107
"441",2019,11,"201911","Região Nordeste","MA","21017","TIMON","225","Médicos","3186",79
"442",2014,6,"201406","Região Sudeste","MG","31059","MANHUACU","225","Médicos","6678",166
"443",2014,6,"201406","Região Sudeste","MG","31073","ITUIUTABA","225","Médicos","2305",57
"444",2015,6,"201506","Região Sudeste","MG","31011","TRES PONTAS","225","Médicos","1523",38
"445",2015,6,"201506","Região Sudeste","MG","31003","ITAJUBA","225","Médicos","3416",85
"446",2016,12,"201612","Região Sudeste","MG","31052","JANAUBA/MONTE AZUL","225","Médicos","5356",133
"447",2017,10,"201710","Região Sudeste","MG","31045","MURIAE","225","Médicos","3343",83
"448",2018,6,"201806","Região Centro-Oeste","MT","51014","TELES PIRES","225","Médicos","7077",176
"449",2014,8,"201408","Região Nordeste","PB","25014","14ª REGIAO","225","Médicos","2915",72
"450",2015,3,"201503","Região Nordeste","PB","25001","1ª REGIAO MATA ATLANTICA","225","Médicos","19153",478
"451",2016,11,"201611","Região Nordeste","PE","26009","PETROLINA","225","Médicos","6420",160
"452",2018,8,"201808","Região Nordeste","PE","26003","CARUARU","225","Médicos","16406",410
"453",2015,7,"201507","Região Sul","PR","41018","18ª RS CORNELIO PROCOPIO","225","Médicos","4068",101
"454",2017,9,"201709","Região Sudeste","RJ","33002","BAIXADA LITORANEA","225","Médicos","9152",228
"455",2017,11,"201711","Região Nordeste","RN","24006","6ª REGIAO DE SAUDE - PAU DOS FERROS","225","Médicos","4347",108
"456",2014,5,"201405","Região Nordeste","BA","29021","SANTA MARIA DA VITORIA","225","Médicos","4285",107
"457",2015,9,"201509","Região Nordeste","BA","29011","ITABERABA","225","Médicos","3732",93
"458",2018,7,"201807","Região Nordeste","BA","29004","CAMACARI","225","Médicos","7502",187
"459",2014,4,"201404","Região Sudeste","ES","32005","CENTRAL NORTE","225","Médicos","14387",359
"460",2016,6,"201606","Região Nordeste","MA","21017","TIMON","225","Médicos","3668",91
"461",2014,3,"201403","Região Sudeste","MG","31058","UNAI","225","Médicos","3361",84
"462",2015,8,"201508","Região Sudeste","MG","31072","UBERABA","225","Médicos","5692",142
"463",2014,3,"201403","Região Norte","PA","15014","MARAJO II","225","Médicos","1494",37
"464",2015,12,"201512","Região Norte","PA","15011","TOCANTINS","225","Médicos","4844",121
"465",2014,12,"201412","Região Nordeste","PB","25008","8ª REGIAO","225","Médicos","1996",49
"466",2015,11,"201511","Região Nordeste","PB","25015","15ª REGIAO","225","Médicos","2871",71
"467",2017,12,"201712","Região Nordeste","PI","22004","ENTRE RIOS","225","Médicos","20058",501
