"","uf_sigla","cod_regsaude","regiao_saude","nec_med","oferta_med","rr_med","ra_med","ano","nec_enf","oferta_enf","rr_enf","classificacao","cenario"
"147","MG",31035,"Coronel Fabriciano/Timóteo",25.5136773384003,6.67214069612916,26.1512309951769,-18.8415366422711,2023,37.0154885057471,6.9010867004081,18.6437812358916,"Ambos déficit","Cenário 1"
"148","MG",31036,"Governador Valadares",59.6463487218664,22.3233389909577,37.4261618176369,-37.3230097309086,2023,75.087346743295,23.8795332956158,31.8023399831319,"Ambos déficit","Cenário 1"
"149","MG",31037,"Ipatinga",55.3691308262823,23.1458874754269,41.8028730630536,-32.2232433508555,2023,72.5685440613027,22.2500927685984,30.6607953300021,"Ambos déficit","Cenário 1"
"150","MG",31038,"Mantena",8.19386678988279,3.45720111214087,42.1925471916334,-4.73666567774192,2023,11.2550670498084,3.32507877664504,29.5429495171389,"Ambos déficit","Cenário 1"
"151","MG",31040,"Resplendor",13.0821983848517,4.10360408187342,31.3678478276642,-8.97859430297827,2023,16.3995498084291,5.14838671621542,31.3934637008708,"Ambos déficit","Cenário 1"
"152","MG",31041,"Além  Paraíba",7.38776250277349,0.842493859673699,11.4039109860044,-6.54526864309979,2023,9.06938697318008,1.00897468224395,11.1250593367301,"Ambos déficit","Cenário 1"
"153","MG",31042,"Carangola",19.7932677871295,7.72369151957515,39.0218108633757,-12.0695762675543,2023,25.3621168582375,7.49160944266483,29.5385810440802,"Ambos déficit","Cenário 1"
"154","MG",31044,"Leopoldina / Cataguases",17.7016027695469,3.14273292931603,17.7539456185439,-14.5588698402309,2023,22.8694827586207,3.10072799344425,13.5583652073435,"Ambos déficit","Cenário 1"
"155","MG",31045,"Muriaé",20.7152152512928,8.38440975561638,40.4746446218711,-12.3308054956764,2023,26.9158333333333,8.13258119405193,30.2148593853132,"Ambos déficit","Cenário 1"
"156","MG",31046,"Santos Dumont",4.8513976065327,1.53289224952741,31.5969205958975,-3.31850535700529,2023,6.60698275862069,1.05335109125279,15.9429974276593,"Ambos déficit","Cenário 1"
"157","MG",31047,"São João Nepomuceno / bicas",9.37294346543281,3.97041554430199,42.3603914708841,-5.40252792113082,2023,11.6598946360153,3.61321552993572,30.9884063512473,"Ambos déficit","Cenário 1"
"158","MG",31048,"Ubá",33.0509953885706,12.4737573289902,37.7409429953319,-20.5772380595804,2023,50.4847701149425,12.9641096634093,25.6792486801326,"Ambos déficit","Cenário 1"
"159","MG",31049,"Brasília de Minas/São Francisco",39.029307120516,12.1398603554988,31.1044731540145,-26.8894467650172,2023,40.0080651340996,14.9901582564261,37.4678410620004,"Ambos déficit","Cenário 1"
"160","MG",31050,"Coração de Jesus",5.3617581518156,2.57907753819792,48.1013403658386,-2.78268061361768,2023,6.45402298850575,2.97880717787616,46.1542697195415,"Ambos déficit","Cenário 1"
"161","MG",31051,"Francisco Sá",8.65779190915353,4.28958815846757,49.5459835888682,-4.36820375068596,2023,10.7003256704981,5.07763749818604,47.4531117514079,"Ambos déficit","Cenário 1"
"162","MG",31052,"Janaúba/Monte Azul",48.3997704751986,19.4909226463389,40.2706923090195,-28.9088478288597,2023,52.5613314176245,21.4190158758004,40.7505200079812,"Ambos déficit","Cenário 1"
"163","MG",31053,"Januária",16.6402675001325,4.57288115383733,27.4808151599782,-12.0673863462951,2023,21.6298850574713,5.79992570681708,26.8144083586505,"Ambos déficit","Cenário 1"
"164","MG",31055,"Pirapora",22.7841200774883,6.12610011813348,26.887587044392,-16.6580199593549,2023,26.9539176245211,8.52849232132308,31.6410120418427,"Ambos déficit","Cenário 1"
"165","MG",31057,"Patos de Minas",34.0425788779947,7.94724552684425,23.3450161203309,-26.0953333511505,2023,46.0220881226054,7.18770554676637,15.6179474682199,"Ambos déficit","Cenário 1"
"166","MG",31058,"Unaí",38.2549593072591,9.9172876648924,25.9241882476935,-28.3376716423667,2023,56.0627873563218,10.6846968294376,19.0584473824468,"Ambos déficit","Cenário 1"
"167","MG",31059,"Manhuaçu",55.1000111071617,19.2660881208631,34.9656701219048,-35.8339229862986,2023,74.1826245210728,21.3365646000708,28.7622131702954,"Ambos déficit","Cenário 1"
"168","MG",31060,"Ponte Nova",25.1384483056325,7.73754989850327,30.7797434608149,-17.4008984071293,2023,32.5970785440613,9.7705746947814,29.9737741269499,"Ambos déficit","Cenário 1"
"169","MG",31061,"Viçosa",17.796825188531,7.36678013068959,41.3937882327296,-10.4300450578414,2023,22.2325,6.96724971446761,31.3381298300578,"Ambos déficit","Cenário 1"
"170","MG",31062,"Águas Formosas",8.86116033840296,3.57719131097561,40.3693328454129,-5.28396902742736,2023,10.0479789272031,4.32936356707317,43.0869093022499,"Ambos déficit","Cenário 1"
"171","MG",31064,"Araçuaí",7.45097920855175,6.01544328548583,80.7335937614978,-1.43553592306592,2023,11.4344444444444,7.2558540359601,63.4561134230307,"Ambos déficit","Cenário 1"
"172","MG",31065,"Itaobim",7.62327011494253,7.56808453029553,99.2760903940839,-0.0551855846470017,2023,12.7054501915709,9.37071883770844,73.7535364463135,"Ambos déficit","Cenário 1"
"173","MG",31066,"Nanuque",6.21648323415213,2.95632466733577,47.5562236071723,-3.26015856681637,2023,10.8025766283525,2.75165603652021,25.4722195563807,"Ambos déficit","Cenário 1"
"174","MG",31067,"Padre Paraíso",7.04008836336822,2.82401285490497,40.1133154748339,-4.21607550846325,2023,10.5913601532567,2.95446997048482,27.8950949427997,"Ambos déficit","Cenário 1"
"175","MG",31068,"Pedra azul",5.68909283145633,4.67474908342873,82.1703779833041,-1.0143437480276,2023,8.86522030651341,5.16368967633836,58.2466029924211,"Ambos déficit","Cenário 1"
"176","MG",31070,"Araxá",28.3589255151415,16.4835613330113,58.1247738889483,-11.8753641821302,2023,37.5045114942529,10.4382929667772,27.8320995285506,"Ambos déficit","Cenário 1"
"177","MG",31071,"Frutal / Iturama",20.2261823531255,5.84135376630204,28.8801597074467,-14.3848285868235,2023,28.7582950191571,5.11926759961895,17.8010121817333,"Ambos déficit","Cenário 1"
"178","MG",31072,"Uberaba",42.4578910814305,15.9876918923562,37.6554074758288,-26.4701991890743,2023,69.3048946360153,16.1082021327509,23.2425173104296,"Ambos déficit","Cenário 1"
"179","MG",31073,"Ituiutaba",19.7462516147422,6.0188653246314,30.4810525160017,-13.7273862901108,2023,28.3005363984674,5.13257087023513,18.1359490787357,"Ambos déficit","Cenário 1"
"180","MG",31074,"Patrocínio / Monte Carmelo",24.5864787798079,10.3933157589026,42.2724858324907,-14.1931630209053,2023,34.2261398467433,9.46188284705777,27.6451942562786,"Ambos déficit","Cenário 1"
"181","MG",31075,"Uberlândia / Araguari",154.911924377628,82.5433856815514,53.2840748142383,-72.3685386960762,2023,162.44030651341,57.5778982469867,35.4455735050176,"Ambos déficit","Cenário 1"
"182","MG",31076,"Manga",12.2590904965173,3.01922950520358,24.6284951241801,-9.23986099131371,2023,12.3660536398467,4.08853995496319,33.0626089295684,"Ambos déficit","Cenário 1"
"183","MG",31077,"João Pinheiro",8.91449290060852,3.43813387423935,38.567913089085,-5.47635902636917,2023,13.9697509578544,3.72846517917512,26.6895608262709,"Ambos déficit","Cenário 1"
"184","MG",31078,"Congonhas",19.0616641147154,11.4642531443047,60.1429816164604,-7.59741097041067,2023,22.9229118773946,10.5689969334696,46.1066944286961,"Ambos déficit","Cenário 1"
"185","MG",31079,"Conselheiro Lafaiete",19.8259170527541,8.09259565368007,40.8182664748711,-11.733321399074,2023,29.5903256704981,8.19759689478435,27.7036386353715,"Ambos déficit","Cenário 1"
"186","MG",31080,"Peçanha/São João Evangelista",5.87821632984972,2.63875394029297,44.8903849777239,-3.23946238955675,2023,9.03734674329502,2.35098859289477,26.0141461833254,"Ambos déficit","Cenário 1"
"187","MG",31081,"Santa Maria do Suaçuí",4.46768306148624,1.20117190807634,26.8857904991308,-3.2665111534099,2023,6.54008620689655,1.24344188724619,19.0126222791218,"Ambos déficit","Cenário 1"
"188","MG",31082,"São Gotardo",14.5815092382033,5.87505650066593,40.2911413674065,-8.70645273753738,2023,21.2578927203065,5.67670250305502,26.7039756844401,"Ambos déficit","Cenário 1"
"189","MG",31083,"Bocaiúva",10.9773211626752,4.34566814778956,39.5876925106792,-6.63165301488561,2023,13.2414559386973,6.12540500354433,46.2593013328936,"Ambos déficit","Cenário 1"
"190","MG",31084,"Montes Claros",58.3362176408018,20.8158687257285,35.6825820520276,-37.5203489150733,2023,87.9573275862069,22.0985763120707,25.1242016083445,"Ambos déficit","Cenário 1"
"191","MG",31085,"Taiobeiras",21.9842480399453,8.57198965656011,38.9915071963564,-13.4122583833852,2023,24.1643869731801,10.0072626702857,41.4132693760976,"Ambos déficit","Cenário 1"
"192","MG",31086,"Divinópolis",39.6883138418887,13.5150020337697,34.0528501352089,-26.1733118081189,2023,59.5281800766284,14.8963093960162,25.0239623936777,"Ambos déficit","Cenário 1"
"193","MG",31087,"Lagoa da Prata/Sto Ant do Monte",13.9865129081311,5.2335754673186,37.4187297555494,-8.75293744081247,2023,23.2897030651341,5.58191409420182,23.9673046865,"Ambos déficit","Cenário 1"
"194","MG",31088,"Oliveira/Santo Antônio do Amparo",10.4033605019131,4.32075294206184,41.5322812399637,-6.08260755985124,2023,15.7377969348659,3.96959634253031,25.22332928147,"Ambos déficit","Cenário 1"
"195","MG",31089,"Campo Belo",10.788663375588,3.81794059114027,35.3884485800094,-6.97072278444775,2023,14.1897030651341,3.95227553786558,27.8531236328463,"Ambos déficit","Cenário 1"
"196","MG",31090,"Lima Duarte",7.81697010447736,2.5628932726353,32.7862744564846,-5.25407683184206,2023,9.53045019157088,3.17671219018715,33.3322364246419,"Ambos déficit","Cenário 1"
"197","MG",31091,"Cassia",5.97538031279051,4.21535025475188,70.5453048022529,-1.76003005803863,2023,7.73883141762452,3.84404997324523,49.6722278313331,"Ambos déficit","Cenário 1"
"198","MG",31092,"Passos",26.4233197217044,7.07000189871699,26.7566754411619,-19.3533178229874,2023,35.0477586206897,5.17466333939113,14.764605621132,"Ambos déficit","Cenário 1"
"199","MG",31093,"Piumhi",8.51645732808118,4.23762684146325,49.7580939845797,-4.27883048661792,2023,13.2015229885057,2.81103939625474,21.2932962257631,"Ambos déficit","Cenário 1"
"200","MG",31094,"Almenara/Jacinto",15.3222217428002,14.1554279102442,92.3849566195955,-1.16679383255602,2023,25.0386206896552,16.7906001625412,67.0588063562074,"Ambos déficit","Cenário 1"
"201","MG",31095,"Serro",10.0352598030481,3.84101550171725,38.2751974248895,-6.19424430133089,2023,11.0470498084291,3.52668089978031,31.9241875517695,"Ambos déficit","Cenário 1"
"202","MG",31096,"Itambacuri",7.23731247210767,2.32367041413881,32.1068134489722,-4.91364205796886,2023,7.47085249042146,2.82963090754,37.875609392207,"Ambos déficit","Cenário 1"
"203","MG",31097,"Juiz de Fora",57.4208899706589,23.0786697338153,40.1921143082389,-34.3422202368436,2023,88.6877873563218,20.8933729141564,23.5583427402612,"Ambos déficit","Cenário 1"
"204","MG",31098,"salinas",7.43829990199696,2.258765814614,30.3666945992267,-5.17953408738296,2023,11.4997605363985,2.43687638064091,21.1906706485568,"Ambos déficit","Cenário 1"
"205","MG",31099,"Teófilo Otoni / Malacacheta",30.4122912385147,9.1294300261353,30.0188826765332,-21.2828612123794,2023,46.5133620689655,10.8029735327533,23.2255271436532,"Ambos déficit","Cenário 1"
"206","MS",50001,"Campo Grande",191.430988167828,88.896831092443,46.438056838795,-102.534157075385,2023,316.535890804598,75.0629415820617,23.7138800883718,"Ambos déficit","Cenário 1"
"207","MS",50002,"Corumbá",24.1073307699766,3.753050372738,15.5680876018513,-20.3542803972386,2023,31.1720498084291,4.23883142307152,13.5981799372248,"Ambos déficit","Cenário 1"
"208","MS",50003,"Dourados",117.773850771304,46.1904710637915,39.2196321690161,-71.5833797075129,2023,198.252011494253,48.2868964337691,24.3563210631882,"Ambos déficit","Cenário 1"
"209","MS",50004,"Três Lagoas",47.8646014017223,9.48742573068569,19.8213825099237,-38.3771756710366,2023,61.3831800766284,8.11114720494364,13.2139573003842,"Ambos déficit","Cenário 1"
"210","MT",51001,"Alto Tapajós",16.2729627191785,5.77313797313798,35.4768708855581,-10.4998247460406,2023,26.727662835249,6.9224200696423,25.8998331141504,"Ambos déficit","Cenário 1"
"211","MT",51002,"Baixada Cuiabana",187.763040601617,63.7554856358407,33.9552903657504,-124.007554965776,2023,230.903477011494,70.9638446045472,30.7331208360343,"Ambos déficit","Cenário 1"
"212","MT",51003,"Araguaia Xingu",18.078722143566,6.14912470791676,34.0130494793028,-11.9295974356492,2023,23.6685440613027,7.24772763340065,30.6217721488431,"Ambos déficit","Cenário 1"
"213","MT",51004,"Centro Norte",16.3073106243284,5.35680514975861,32.8491023024174,-10.9505054745698,2023,19.1668390804598,6.05338603919608,31.5825995814166,"Ambos déficit","Cenário 1"
"214","MT",51005,"Garças Araguaia",34.1050288060268,7.86524427554669,23.0618314978723,-26.2397845304801,2023,34.5574904214559,12.7121735209816,36.7855806829333,"Ambos déficit","Cenário 1"
"215","MT",51006,"Médio Araguaia",26.5114173392203,11.075129353993,41.774942517346,-15.4362879852273,2023,31.9606513409962,14.7753748838242,46.2298928960552,"Ambos déficit","Cenário 1"
"216","MT",51007,"Médio Norte Matogrossense",43.3257914023856,18.1449127930299,41.8801646910731,-25.1808786093557,2023,63.800469348659,17.2251964229364,26.9985418583735,"Ambos déficit","Cenário 1"
"217","MT",51008,"Noroeste Matogrossense",29.3724318155204,10.7509755346751,36.6022656966192,-18.6214562808453,2023,34.3876149425287,15.3886512555153,44.7505629024695,"Ambos déficit","Cenário 1"
"218","MT",51009,"Norte Araguaia Karajá",2.99687931034483,2.98731872276777,99.680981895265,-0.00956058757705591,2023,4.99479885057471,6.28694803927945,125.869894411385,"Superávit em enfermeiros e déficit de médicos","Cenário 1"
"219","MT",51010,"Norte Matogrossense",14.9218794820368,3.56494880112774,23.8907491875892,-11.356930680909,2023,16.6412643678161,5.37340679353656,32.2896546486494,"Ambos déficit","Cenário 1"
"220","MT",51011,"Oeste Matogrossense",31.9818540626451,10.4600977144196,32.706351839173,-21.5217563482255,2023,40.7722701149425,13.2095392865509,32.3983414445931,"Ambos déficit","Cenário 1"
"221","MT",51012,"Sudoeste Matogrossense",30.2116873536201,9.02639048038783,29.8771477896492,-21.1852968732323,2023,30.687653256705,11.3331347142647,36.9306007841721,"Ambos déficit","Cenário 1"
"222","MT",51013,"Sul Matogrossense",89.9916377082001,21.3713328151747,23.7481318925118,-68.6203048930254,2023,130.631819923372,24.3841093291029,18.6662861647389,"Ambos déficit","Cenário 1"
"223","MT",51014,"Teles Pires",101.313782696854,35.6370143039819,35.1748926506999,-65.6767683928725,2023,149.009588122605,36.2243625657954,24.3100883790041,"Ambos déficit","Cenário 1"
"224","MT",51015,"Vale do Peixoto",17.3226096792242,5.27139125253976,30.4306992430937,-12.0512184266844,2023,28.8849616858238,6.93741120395973,24.0173806682406,"Ambos déficit","Cenário 1"
"225","MT",51016,"Vale dos Arinos",14.220740485547,4.41728765658418,31.0622900479311,-9.80345282896284,2023,14.7524904214559,5.13638099602811,34.8170434231077,"Ambos déficit","Cenário 1"
"226","PA",15001,"Araguaia",69.8137756146338,20.6362118884826,29.5589397748558,-49.1775637261512,2023,113.276791187739,26.0778093438634,23.021317138692,"Ambos déficit","Cenário 1"
"227","PA",15002,"Baixo Amazonas",150.324630797879,34.2229865626811,22.7660539600434,-116.101644235197,2023,228.949118773946,65.3667479580544,28.5507750840459,"Ambos déficit","Cenário 1"
"228","PA",15003,"Carajás",149.505570522769,43.0760792266968,28.8123573429905,-106.429491296072,2023,232.715038314176,49.9256806748444,21.453568723583,"Ambos déficit","Cenário 1"
"229","PA",15004,"Lago de Tucuruí",52.2794146355385,13.904124305162,26.5957918658682,-38.3752903303764,2023,86.8194157088123,22.8546385749988,26.3243404581897,"Ambos déficit","Cenário 1"
"230","PA",15006,"Metropolitana I",246.093366050299,95.7405332662089,38.9041504055175,-150.35283278409,2023,365.189042145594,89.7307401399358,24.5710384990582,"Ambos déficit","Cenário 1"
"231","PA",15007,"Metropolitana II",50.571346491922,17.3762990631684,34.3599691693872,-33.1950474287537,2023,83.61780651341,19.8278760128928,23.7125043572064,"Ambos déficit","Cenário 1"
"232","PA",15008,"Metropolitana III",169.455227378198,51.6794045115546,30.4973799340012,-117.775822866643,2023,187.85714559387,60.2630543776789,32.079191977058,"Ambos déficit","Cenário 1"
"233","PA",15009,"Rio Caetés",111.541445799177,35.873964733986,32.1620044253099,-75.6674810651913,2023,113.478888888889,42.0148658538269,37.0243895276109,"Ambos déficit","Cenário 1"
"234","PA",15010,"Tapajós",71.524704347232,9.29161142527306,12.9907722234893,-62.2330929219589,2023,70.0545498084291,24.3375452077528,34.7408487732861,"Ambos déficit","Cenário 1"
"235","PA",15011,"Tocantins",134.760694999282,39.6126801152738,29.3948321619184,-95.1480148840084,2023,167.977863984674,53.256484149856,31.7044656281109,"Ambos déficit","Cenário 1"
"236","PA",15012,"Xingu",62.2977390211064,14.4724860555042,23.2311577962741,-47.8252529656022,2023,96.1763314176245,25.2408623344626,26.2443596698025,"Ambos déficit","Cenário 1"
"237","PA",15013,"Marajó I",37.2048620330935,10.5986172330072,28.4871832707772,-26.6062448000864,2023,59.8077586206897,15.0758724353163,25.2072185666242,"Ambos déficit","Cenário 1"
"238","PA",15014,"Marajó II",85.4844253685053,12.7056984790666,14.863173524645,-72.7787268894386,2023,115.168869731801,17.8106666179773,15.4648271355392,"Ambos déficit","Cenário 1"
"239","PB",25001,"1ª Região Mata Atlântica",187.971210383068,52.5645828475695,27.9641668213169,-135.406627535498,2023,269.818381226054,49.1083025057917,18.2005029763516,"Ambos déficit","Cenário 1"
